場次,部門,耳號,年期,胎次,生幾頭,死幾頭,活幾頭,活著的平均重,母品種,公品種,母出生到配種成功,公出生到配種成功,初配種到成功,配種成功到分娩,分娩到斷乳
66,70,0000383,2,9,9,0,9,7.0,,,,,0.0,118.0,26.0
66,70,0000383,2,10,8,0,8,7.0,,,,,0.0,117.0,24.0
66,70,0038522,2,8,9,0,9,7.0,LY,,1306.0,,0.0,119.0,23.0
66,70,0038522,2,9,7,0,7,7.0,LY,,1451.0,,0.0,118.0,26.0
66,70,0038522,2,10,7,7,0,,LY,,1600.0,,0.0,117.0,25.0
66,70,0000386,5,1,8,2,6,7.0,,,,,0.0,118.0,20.0
66,70,0000386,5,2,9,4,5,7.0,,,,,0.0,119.0,26.0
66,70,0038811,5,1,4,0,4,7.0,LY,,283.0,,0.0,117.0,28.0
66,70,0038811,5,2,10,0,10,7.0,LY,,433.0,,0.0,118.0,24.0
66,70,0038916,4,1,9,3,6,7.0,LY,,377.0,,0.0,117.0,32.0
66,70,0038916,4,2,9,0,9,7.0,LY,,532.0,,0.0,116.0,32.0
66,70,0038916,4,3,10,0,10,7.0,LY,,686.0,,0.0,116.0,25.0
66,70,0000003,5,1,7,0,7,7.0,LY,,373.0,,0.0,116.0,20.0
66,70,0000342,4,2,7,0,7,7.0,,,,,0.0,118.0,31.0
66,70,0000391,4,1,7,3,4,7.0,,,,,0.0,117.0,13.0
66,70,0000391,4,2,10,0,10,7.0,,,,,114.0,118.0,26.0
66,70,0039417,4,2,9,0,9,7.0,LY,,413.0,,0.0,118.0,25.0
66,70,0039417,4,3,9,9,0,,LY,,563.0,,0.0,115.0,25.0
66,70,0039417,4,4,6,0,6,7.0,LY,,708.0,,0.0,117.0,25.0
66,70,0039475,4,2,9,9,0,,LY,,391.0,,0.0,121.0,9.0
66,70,0039475,4,3,9,0,9,7.0,LY,,522.0,,0.0,120.0,26.0
66,70,0039475,4,4,9,8,1,7.0,LY,,673.0,,0.0,119.0,16.0
66,70,0039482,4,2,10,0,10,7.0,LY,,473.0,,0.0,118.0,31.0
66,70,0039482,4,3,11,0,11,7.0,LY,,627.0,,0.0,118.0,31.0
66,70,0000392,4,2,10,0,10,7.0,,,,,0.0,117.0,25.0
66,70,0000392,4,3,8,0,8,7.0,,,,,0.0,115.0,26.0
66,70,0039927,5,1,8,8,0,,LY,,392.0,,126.0,118.0,28.0
66,72,0000001,5,1,9,0,9,7.0,LY,,267.0,,0.0,117.0,27.0
66,72,0000001,5,2,9,0,9,7.899999999999999,LY,,423.0,,0.0,117.0,25.0
66,72,0000002,5,1,7,0,7,7.0,LY,,274.0,,0.0,117.0,28.0
66,72,0000003,5,1,8,0,8,7.6,LY,,273.0,,0.0,117.0,28.0
66,72,0000003,5,2,9,0,9,7.0,LY,,429.0,,0.0,117.0,23.0
66,72,0000006,5,1,11,0,11,7.6,LY,,303.0,,26.0,118.0,22.0
66,72,0000009,4,3,9,0,9,7.6,LY,,547.0,,0.0,116.0,27.0
66,72,0000009,4,4,8,0,8,7.6,LY,,695.0,,0.0,115.0,23.0
66,72,0000000,4,3,9,0,9,7.0,,,,,0.0,117.0,26.0
66,72,0000000,4,4,8,0,8,7.9,,,,,0.0,116.0,27.0
66,72,0000001,3,6,8,0,8,7.3,,,,,0.0,118.0,26.0
66,72,0000001,3,7,10,0,10,7.0,,,,,0.0,117.0,26.0
66,72,0000171,1,8,8,0,8,8.1,LY,,1366.0,,0.0,117.0,22.0
66,72,0000171,1,9,9,0,9,8.0,LY,,1509.0,,0.0,116.0,25.0
66,72,0000171,1,10,8,0,8,8.0,LY,,1654.0,,0.0,118.0,24.0
66,72,0000001,1,9,1,0,1,7.0,,,,,0.0,111.0,26.0
66,72,0000192,1,8,9,0,9,8.100000000000001,LY,,1360.0,,0.0,117.0,21.0
66,72,0000226,1,8,8,0,8,8.1,YL,,1363.0,,0.0,115.0,26.0
66,72,0000226,1,9,9,2,7,8.0,YL,,1509.0,,0.0,116.0,24.0
66,72,0000246,1,9,9,0,9,8.0,YL,,1506.0,,0.0,118.0,25.0
66,72,0000246,1,10,10,0,10,8.0,YL,,1659.0,,0.0,118.0,23.0
66,72,0000258,3,5,10,10,0,,LY,,963.0,,0.0,119.0,24.0
66,72,0000258,3,6,10,0,10,7.6,LY,,1111.0,,0.0,118.0,28.0
66,72,0000258,3,7,8,0,8,7.0,LY,,1282.0,,20.0,120.0,23.0
66,72,0000268,1,9,9,5,4,7.300000000000002,LY,,1392.0,,0.0,116.0,26.0
66,72,0000268,1,10,11,0,11,7.0,LY,,1544.0,,0.0,117.0,27.0
66,72,0000381,2,7,9,2,7,8.0,YL,,1130.0,,0.0,116.0,27.0
66,72,0000381,2,8,9,0,9,8.0,YL,,1277.0,,0.0,116.0,22.0
66,72,0000443,2,6,7,0,7,8.1,LY,,1033.0,,0.0,118.0,26.0
66,72,0000443,2,7,11,0,11,7.6,LY,,1182.0,,0.0,118.0,27.0
66,72,0000443,2,8,9,0,9,7.0,LY,,1341.0,,0.0,116.0,22.0
66,72,0000462,3,6,10,0,10,7.0,LY,,1041.0,,0.0,116.0,5.0
66,72,0000472,3,6,10,9,1,8.100000000000001,LY,,974.0,,0.0,116.0,28.0
66,72,0000472,3,7,8,0,8,7.6,LY,,1123.0,,0.0,116.0,26.0
66,72,0000472,3,8,12,9,3,7.0,LY,,1270.0,,0.0,115.0,24.0
66,72,0000476,3,6,9,0,9,7.0,LY,,1027.0,,0.0,117.0,26.0
66,72,0000476,3,7,9,2,7,7.899999999999999,LY,,1175.0,,0.0,118.0,26.0
66,72,0000482,3,6,12,7,5,7.3,LY,,1003.0,,0.0,117.0,25.0
66,72,0000482,3,7,10,0,10,7.0,LY,,1150.0,,0.0,117.0,25.0
66,72,0000482,3,8,9,0,9,7.899999999999999,LY,,1297.0,,0.0,120.0,26.0
66,72,0000486,1,9,9,0,9,8.0,LY,,1483.0,,0.0,119.0,24.0
66,72,0000486,1,10,6,0,6,8.0,LY,,1631.0,,0.0,119.0,23.0
66,72,0000006,3,6,11,0,11,7.6,,,,,39.0,117.0,26.0
66,72,0000006,3,7,3,0,3,7.6,,,,,0.0,119.0,24.0
66,72,0000007,2,6,12,0,12,8.1,,,,,0.0,117.0,26.0
66,72,0000007,2,7,10,0,10,8.0,,,,,0.0,115.0,25.0
66,72,0000007,2,8,10,0,10,8.0,,,,,0.0,117.0,25.0
66,72,0000576,3,6,9,0,9,7.6,YL,,1043.0,,0.0,117.0,25.0
66,72,0000576,3,7,10,0,10,7.9,YL,,1190.0,,0.0,117.0,23.0
66,72,0000595,2,6,10,0,10,8.1,LY,,1028.0,,0.0,118.0,27.0
66,72,0000595,2,7,10,0,10,7.6,LY,,1178.0,,0.0,117.0,25.0
66,72,0000595,2,8,9,0,9,7.0,LY,,1335.0,,0.0,117.0,26.0
66,72,0000621,1,9,7,0,7,8.1,LYL,,1453.0,,0.0,119.0,26.0
66,72,0000621,1,10,7,0,7,7.6,LYL,,1603.0,,0.0,119.0,30.0
66,72,0000627,2,6,5,0,5,8.1,LY,,1002.0,,0.0,120.0,26.0
66,72,0000627,2,7,11,0,11,7.6,LY,,1155.0,,0.0,119.0,28.0
66,72,0000638,3,5,8,0,8,8.1,LY,,972.0,,0.0,117.0,27.0
66,72,0000664,3,6,8,0,8,7.3,LY,,1006.0,,0.0,116.0,25.0
66,72,0000664,3,7,10,2,8,7.0,LY,,1152.0,,0.0,115.0,27.0
66,72,0000664,3,8,9,2,7,7.899999999999999,LY,,1300.0,,0.0,115.0,23.0
66,72,0000666,3,6,10,0,10,7.3,LY,,1002.0,,0.0,117.0,29.0
66,72,0000666,3,7,9,2,7,7.0,LY,,1153.0,,0.0,117.0,28.0
66,72,0000666,3,8,11,0,11,7.9,LY,,1303.0,,0.0,118.0,21.0
66,72,0000688,3,6,9,0,9,7.0,LY,,1037.0,,0.0,118.0,28.0
66,72,0000688,3,7,9,3,6,7.899999999999999,LY,,1188.0,,0.0,118.0,24.0
66,72,0000071,3,6,10,0,10,7.3,,,,,0.0,117.0,29.0
66,72,0000071,3,7,10,2,8,7.0,,,,,0.0,118.0,27.0
66,72,0000071,3,8,8,0,8,7.9,,,,,0.0,117.0,22.0
66,72,0000008,3,6,7,0,7,7.3,,,,,0.0,117.0,28.0
66,72,0000008,3,6,9,3,6,7.0,,,,,0.0,118.0,28.0
66,72,0000008,3,7,9,0,9,7.899999999999999,,,,,0.0,119.0,24.0
66,72,0000924,3,6,9,2,7,7.6,LY,,1054.0,,0.0,115.0,23.0
66,72,0000924,3,7,13,0,13,7.6,LY,,1197.0,,0.0,117.0,24.0
66,72,0000971,2,6,7,0,7,8.1,LY,,990.0,,0.0,116.0,23.0
66,72,0000971,2,7,8,2,6,7.6,LY,,1159.0,,0.0,118.0,29.0
66,72,0000971,2,8,8,0,8,7.0,LY,,1312.0,,0.0,116.0,25.0
66,72,0000985,2,6,8,0,8,7.3,LY,,1011.0,,0.0,119.0,25.0
66,72,0000985,2,7,12,0,12,7.6,LY,,1160.0,,0.0,118.0,28.0
66,72,0000083,2,6,10,0,10,8.0,,,,,0.0,120.0,28.0
66,72,0000083,2,7,9,0,9,7.0,,,,,0.0,118.0,23.0
66,72,0000011,3,6,10,2,8,7.6,,,,,0.0,118.0,27.0
66,72,0000011,3,7,8,0,8,7.6,,,,,0.0,118.0,24.0
66,72,0001668,3,5,8,0,8,7.0,LY,,887.0,,0.0,119.0,29.0
66,72,0001668,3,6,9,0,9,7.899999999999999,LY,,1039.0,,0.0,120.0,23.0
66,72,0001937,0,11,6,0,6,8.1,LY,,1793.0,,0.0,117.0,25.0
66,72,0000000,5,1,8,0,8,7.3,,,,,0.0,117.0,28.0
66,72,0000069,4,2,5,0,5,7.6,,,,,0.0,119.0,27.0
66,72,0000069,4,3,6,2,4,7.6,,,,,0.0,118.0,23.0
66,72,0000072,5,1,10,0,10,7.9,,,,,0.0,115.0,29.0
66,72,0000021,0,11,7,0,7,8.1,,,,,0.0,117.0,26.0
66,72,0002243,3,6,10,0,10,7.3,LY,,991.0,,0.0,118.0,29.0
66,72,0002243,3,7,10,2,8,7.0,LY,,1142.0,,0.0,117.0,26.0
66,72,0002243,3,8,9,0,9,7.899999999999999,LY,,1289.0,,0.0,118.0,25.0
66,72,0002249,3,6,9,0,9,7.300000000000002,LY,,996.0,,0.0,116.0,26.0
66,72,0002249,3,7,9,2,7,7.0,LY,,1142.0,,0.0,118.0,28.0
66,72,0002249,3,8,9,0,9,7.899999999999999,LY,,1293.0,,0.0,118.0,24.0
66,72,0002388,3,5,8,5,3,7.3,LY,,869.0,,0.0,115.0,27.0
66,72,0002388,3,6,13,0,13,7.0,LY,,1016.0,,0.0,116.0,26.0
66,72,0002388,3,7,9,0,9,7.899999999999999,LY,,1163.0,,0.0,116.0,23.0
66,72,0002419,3,6,8,6,2,7.300000000000002,LY,,981.0,,0.0,114.0,23.0
66,72,0002419,3,7,9,0,9,7.899999999999999,LY,,1172.0,,21.0,116.0,26.0
66,72,0002423,3,6,8,0,8,7.0,LY,,1029.0,,0.0,118.0,28.0
66,72,0002423,3,7,10,2,8,7.9,LY,,1180.0,,0.0,120.0,20.0
66,72,0002482,0,11,6,0,6,8.1,LY,,1766.0,,0.0,118.0,27.0
66,72,0002547,3,6,10,0,10,7.0,YL,,1023.0,,0.0,116.0,27.0
66,72,0002547,3,7,10,5,5,7.6,YL,,1191.0,,21.0,116.0,23.0
66,72,0000025,3,6,9,0,9,7.300000000000002,,,,,0.0,120.0,26.0
66,72,0002617,3,6,5,2,3,7.3,LY,,999.0,,0.0,113.0,26.0
66,72,0002617,3,7,10,0,10,7.0,LY,,1142.0,,0.0,116.0,27.0
66,72,0002617,3,8,13,0,13,7.9,LY,,1295.0,,0.0,118.0,23.0
66,72,0002621,3,6,10,0,10,7.3,LY,,992.0,,0.0,117.0,26.0
66,72,0002621,3,7,10,0,10,7.0,LY,,1139.0,,0.0,116.0,27.0
66,72,0002621,3,8,9,0,9,7.899999999999999,LY,,1286.0,,0.0,118.0,25.0
66,72,0002633,0,11,10,0,10,8.1,LY,,1719.0,,0.0,116.0,22.0
66,72,0000028,0,11,9,2,7,7.3,,,,,0.0,118.0,27.0
66,72,0000056,3,6,10,0,10,7.6,,,,,0.0,116.0,5.0
66,72,0000068,3,6,9,0,9,7.6,,,,,0.0,115.0,25.0
66,72,0000068,3,7,6,0,6,7.6,,,,,0.0,116.0,22.0
66,72,0000961,3,5,5,0,5,8.1,,,,,0.0,118.0,25.0
66,72,0000961,3,6,9,2,7,7.0,,,,,0.0,118.0,26.0
66,72,0000032,0,11,8,0,8,8.1,,,,,0.0,115.0,28.0
66,72,0003276,0,11,12,0,12,8.1,YL,,1734.0,,0.0,117.0,27.0
66,72,0003372,3,6,10,0,10,8.0,LY,,1035.0,,0.0,117.0,26.0
66,72,0003372,3,7,9,0,9,7.6,LY,,1183.0,,0.0,116.0,21.0
66,72,0000036,3,6,11,2,9,7.6,,,,,0.0,119.0,26.0
66,72,0000036,3,7,10,0,10,7.6,,,,,0.0,119.0,23.0
66,72,0000036,3,6,8,0,8,7.0,,,,,0.0,117.0,29.0
66,72,0000036,3,7,11,0,11,7.9,,,,,0.0,116.0,25.0
66,72,0000035,3,5,10,0,10,7.3,,,,,0.0,117.0,27.0
66,72,0000035,3,6,9,0,9,7.0,,,,,0.0,116.0,26.0
66,72,0000035,3,7,9,2,7,7.899999999999999,,,,,0.0,116.0,25.0
66,72,0000030,3,6,10,0,10,8.0,,,,,0.0,117.0,26.0
66,72,0000030,3,7,10,0,10,8.0,,,,,0.0,117.0,26.0
66,72,0003784,4,1,3,0,3,8.1,LY,,265.0,,0.0,119.0,28.0
66,72,0003784,4,2,9,0,9,8.0,LY,,417.0,,0.0,117.0,25.0
66,72,0003784,4,3,8,0,8,8.0,LY,,564.0,,0.0,117.0,24.0
66,72,0003914,1,10,9,0,9,7.0,YLL,,1751.0,,0.0,116.0,26.0
66,72,0000002,1,10,4,0,4,8.1,,,,,0.0,121.0,26.0
66,72,0004124,3,5,9,1,8,7.3,LY,,847.0,,0.0,116.0,26.0
66,72,0004124,3,6,11,0,11,7.0,LY,,994.0,,0.0,115.0,27.0
66,72,0004124,3,7,9,0,9,7.899999999999999,LY,,1141.0,,0.0,117.0,25.0
66,72,0004132,3,5,12,0,12,8.0,LY,,926.0,,0.0,118.0,26.0
66,72,0004132,3,6,10,0,10,8.0,LY,,1096.0,,0.0,118.0,24.0
66,72,0004231,1,11,9,0,9,7.300000000000002,LY,,1730.0,,0.0,117.0,28.0
66,72,0004246,3,6,10,0,10,7.0,LY,,985.0,,0.0,117.0,26.0
66,72,0004246,3,7,10,0,10,7.9,LY,,1133.0,,0.0,117.0,27.0
66,72,0000044,1,10,10,0,10,8.1,,,,,0.0,116.0,22.0
66,72,0000048,3,6,10,0,10,7.6,,,,,0.0,117.0,26.0
66,72,0000048,3,7,9,0,9,7.899999999999999,,,,,0.0,117.0,20.0
66,72,0004388,3,6,9,3,6,7.6,LY,,1002.0,,0.0,118.0,28.0
66,72,0004388,3,7,8,0,8,7.9,LY,,1153.0,,0.0,116.0,22.0
66,72,0004434,3,6,9,0,9,7.6,LYY,,1006.0,,0.0,117.0,28.0
66,72,0004434,3,7,11,0,11,7.6,LYY,,1156.0,,0.0,116.0,22.0
66,72,0004472,3,5,10,0,10,7.0,LY,,875.0,,0.0,116.0,26.0
66,72,0004472,3,6,8,0,8,7.9,LY,,1022.0,,0.0,116.0,26.0
66,72,0004844,3,6,8,0,8,7.6,LYY,,1013.0,,0.0,118.0,27.0
66,72,0004844,3,7,8,3,5,7.6,LYY,,1163.0,,0.0,116.0,23.0
66,72,0004848,3,6,9,0,9,7.0,LY,,993.0,,0.0,117.0,26.0
66,72,0004848,3,7,9,0,9,7.6,LY,,1156.0,,0.0,118.0,23.0
66,72,0004986,3,5,11,0,11,8.1,YL,,913.0,,0.0,119.0,28.0
66,72,0004986,3,6,9,0,9,7.6,YL,,1065.0,,0.0,119.0,26.0
66,72,0004986,3,7,8,6,2,7.0,YL,,1215.0,,0.0,118.0,24.0
66,72,0004988,3,5,10,0,10,7.6,YL,,1000.0,,0.0,117.0,25.0
66,72,0004988,3,6,10,0,10,7.9,YL,,1147.0,,0.0,118.0,24.0
66,72,0000002,3,6,9,0,9,7.0,,,,,0.0,116.0,26.0
66,72,0000002,3,7,5,0,5,7.9,,,,,0.0,119.0,27.0
66,72,0000034,3,5,10,0,10,7.6,,,,,0.0,118.0,29.0
66,72,0000034,3,6,9,0,9,7.6,,,,,0.0,118.0,24.0
66,72,0000038,3,5,12,0,12,7.0,,,,,0.0,118.0,29.0
66,72,0000038,3,6,4,0,4,7.9,,,,,0.0,118.0,23.0
66,72,0000000,3,5,15,0,15,7.6,,,,,0.0,119.0,27.0
66,72,0000001,3,6,10,0,10,7.0,,,,,0.0,116.0,27.0
66,72,0000072,3,4,10,0,10,7.3,,,,,0.0,119.0,28.0
66,72,0000086,3,6,10,0,10,7.6,,,,,0.0,116.0,26.0
66,72,0000086,3,7,8,0,8,7.9,,,,,0.0,116.0,22.0
66,72,0000058,3,5,9,0,9,7.899999999999999,,,,,68.0,116.0,26.0
66,72,0005128,3,5,10,0,10,7.0,LY,,873.0,,0.0,116.0,26.0
66,72,0005128,3,6,9,0,9,7.899999999999999,LY,,1020.0,,0.0,117.0,29.0
66,72,0005186,1,10,10,0,10,8.1,YL,,1640.0,,0.0,116.0,27.0
66,72,0005188,1,10,8,2,6,7.0,YL,,1707.0,,0.0,120.0,29.0
66,72,0005231,3,5,5,0,5,7.3,YL,,881.0,,22.0,118.0,28.0
66,72,0052791,3,5,10,0,10,7.6,LY,,920.0,,0.0,117.0,26.0
66,72,0052791,3,6,9,0,9,7.6,LY,,1068.0,,0.0,117.0,25.0
66,72,0000052,3,5,12,0,12,7.0,,,,,0.0,116.0,26.0
66,72,0000052,3,6,8,0,8,7.9,,,,,0.0,118.0,27.0
66,72,0005366,3,6,8,2,6,7.0,LY,,977.0,,0.0,116.0,27.0
66,72,0005366,3,7,11,0,11,7.9,LY,,1148.0,,24.0,116.0,23.0
66,72,0005368,1,11,9,0,9,7.300000000000002,LY,,1713.0,,0.0,114.0,28.0
66,72,0000056,3,4,6,3,3,8.1,,,,,0.0,120.0,28.0
66,72,0000056,3,5,10,2,8,7.6,,,,,0.0,119.0,28.0
66,72,0000056,3,6,10,7,3,8.0,,,,,0.0,118.0,23.0
66,72,0005451,3,5,7,5,2,7.550000000000002,LY,,845.0,,0.0,117.0,28.0
66,72,0005451,3,6,7,0,7,7.6,LY,,996.0,,0.0,117.0,27.0
66,72,0005451,3,7,9,3,6,7.0,LY,,1145.0,,0.0,117.0,22.0
66,72,0005682,3,5,6,0,6,7.3,LY,,856.0,,0.0,117.0,28.0
66,72,0005682,3,6,8,0,8,7.9,LY,,1015.0,,0.0,118.0,26.0
66,72,0000055,3,5,10,3,7,7.0,,,,,0.0,118.0,28.0
66,72,0000055,3,6,11,2,9,7.899999999999999,,,,,0.0,114.0,23.0
66,72,0000058,5,1,8,0,8,7.0,,,,,0.0,121.0,25.0
66,72,0000057,3,5,10,0,10,7.0,,,,,0.0,118.0,28.0
66,72,0000057,3,6,7,0,7,7.0,,,,,0.0,117.0,25.0
66,72,0000057,3,7,10,0,10,7.9,,,,,0.0,118.0,21.0
66,72,0005733,1,10,11,0,11,8.1,LY,,1629.0,,0.0,118.0,20.0
66,72,0005759,3,5,9,2,7,7.0,LY,,863.0,,0.0,116.0,26.0
66,72,0005761,3,5,10,0,10,7.0,LY,,905.0,,0.0,115.0,26.0
66,72,0005761,3,6,10,0,10,7.9,LY,,1051.0,,0.0,116.0,28.0
66,72,0000051,3,5,7,0,7,7.3,,,,,0.0,119.0,27.0
66,72,0000051,3,6,10,0,10,7.0,,,,,0.0,120.0,27.0
66,72,0000051,3,7,9,0,9,7.899999999999999,,,,,0.0,120.0,24.0
66,72,0000058,3,5,8,0,8,7.0,,,,,0.0,118.0,28.0
66,72,0000058,3,6,11,3,8,7.9,,,,,0.0,119.0,26.0
66,72,0005845,3,5,9,0,9,7.0,LY,,885.0,,0.0,119.0,28.0
66,72,0005845,3,6,11,2,9,7.899999999999999,LY,,1036.0,,0.0,119.0,26.0
66,72,0005892,3,5,9,0,9,7.0,LY,,864.0,,0.0,115.0,26.0
66,72,0005892,3,6,4,0,4,7.0,LY,,1010.0,,0.0,118.0,27.0
66,72,0005892,3,7,9,0,9,7.899999999999999,LY,,1160.0,,0.0,117.0,22.0
66,72,0005941,3,5,11,0,11,7.6,LY,,928.0,,0.0,117.0,28.0
66,72,0005941,3,6,9,0,9,7.6,LY,,1078.0,,0.0,114.0,24.0
66,72,0005961,3,5,8,0,8,8.1,LY,,844.0,,0.0,115.0,26.0
66,72,0005981,3,5,9,0,9,7.300000000000002,LY,,863.0,,0.0,118.0,29.0
66,72,0005981,3,6,10,0,10,7.0,LY,,1027.0,,0.0,117.0,27.0
66,72,0000005,3,5,9,0,9,7.6,,,,,0.0,116.0,27.0
66,72,0000005,3,6,13,0,13,7.6,,,,,0.0,117.0,24.0
66,72,0000015,3,5,10,0,10,8.1,,,,,0.0,114.0,27.0
66,72,0000015,3,6,10,0,10,7.6,,,,,0.0,114.0,28.0
66,72,0000015,3,7,8,2,6,7.0,,,,,0.0,116.0,26.0
66,72,0000064,3,5,8,0,8,8.1,,,,,0.0,118.0,30.0
66,72,0000064,3,6,8,0,8,7.6,,,,,0.0,116.0,28.0
66,72,0000078,3,5,13,0,13,8.0,,,,,0.0,117.0,26.0
66,72,0000078,3,6,9,0,9,8.0,,,,,0.0,117.0,26.0
66,72,0006153,1,10,8,2,6,8.1,LY,,1617.0,,0.0,119.0,27.0
66,72,0000061,3,4,8,0,8,8.1,,,,,0.0,116.0,20.0
66,72,0000061,3,5,10,0,10,8.0,,,,,0.0,115.0,27.0
66,72,0000061,3,6,8,0,8,8.0,,,,,0.0,116.0,27.0
66,72,0006227,1,10,9,0,9,7.300000000000002,LY,,1674.0,,0.0,119.0,26.0
66,72,0006368,3,5,9,0,9,7.6,LY,,863.0,,0.0,118.0,28.0
66,72,0006368,3,6,8,2,6,7.6,LY,,1014.0,,0.0,121.0,24.0
66,72,0006442,4,3,12,0,12,8.0,LY,,552.0,,0.0,118.0,27.0
66,72,0006442,4,4,10,0,10,7.6,LY,,702.0,,0.0,116.0,23.0
66,72,0006456,2,7,12,0,12,8.1,LY,,1122.0,,0.0,115.0,28.0
66,72,0006456,2,8,11,0,11,7.6,LY,,1290.0,,24.0,116.0,26.0
66,72,0006456,2,9,9,0,9,7.899999999999999,LY,,1453.0,,0.0,117.0,23.0
66,72,0000066,0,12,9,0,9,8.100000000000001,,,,,0.0,117.0,25.0
66,72,0006568,3,5,3,0,3,7.0,YL,,851.0,,0.0,117.0,27.0
66,72,0006568,3,6,9,0,9,7.899999999999999,YL,,999.0,,0.0,117.0,25.0
66,72,0000068,1,11,9,0,9,8.100000000000001,,,,,0.0,115.0,26.0
66,72,0006647,2,7,9,0,9,8.100000000000001,LY,,1122.0,,0.0,118.0,28.0
66,72,0006647,2,8,12,2,10,7.6,LY,,1273.0,,0.0,118.0,27.0
66,72,0006647,2,9,6,0,6,7.0,LY,,1423.0,,0.0,118.0,24.0
66,72,0006696,3,5,10,0,10,7.6,LY,,859.0,,0.0,117.0,28.0
66,72,0006696,3,6,9,0,9,7.6,LY,,1008.0,,0.0,116.0,24.0
66,72,0000067,5,1,9,0,9,7.6,,,,,23.0,118.0,27.0
66,72,0000067,5,2,11,0,11,7.6,,,,,0.0,116.0,22.0
66,72,0000067,3,4,10,0,10,7.3,,,,,0.0,118.0,28.0
66,72,0006739,2,7,9,3,6,8.1,LY,,1113.0,,0.0,113.0,25.0
66,72,0006739,2,8,9,0,9,8.0,LY,,1257.0,,0.0,116.0,26.0
66,72,0006739,2,9,9,2,7,8.0,LY,,1404.0,,0.0,117.0,25.0
66,72,0000067,1,10,4,0,4,8.1,,,,,0.0,124.0,26.0
66,72,0000063,1,10,10,10,0,,,,,,0.0,118.0,25.0
66,72,0000068,3,4,8,0,8,8.1,,,,,0.0,119.0,27.0
66,72,0000068,3,5,6,0,6,7.6,,,,,0.0,117.0,28.0
66,72,0000068,3,6,8,0,8,7.0,,,,,0.0,118.0,23.0
66,72,0006838,3,5,9,0,9,7.0,LY,,858.0,,0.0,116.0,27.0
66,72,0006838,3,6,10,0,10,7.9,LY,,1007.0,,0.0,116.0,25.0
66,72,0006872,3,4,9,7,2,7.300000000000002,LY,,804.0,,0.0,120.0,26.0
66,72,0006872,3,5,9,0,9,7.6,LY,,954.0,,0.0,115.0,28.0
66,72,0006887,1,10,10,0,10,7.6,LY,,1682.0,,0.0,117.0,26.0
66,72,0006924,3,5,8,0,8,7.0,LY,,849.0,,0.0,116.0,26.0
66,72,0006924,3,6,11,0,11,7.9,LY,,996.0,,0.0,116.0,26.0
66,72,0006928,3,5,9,0,9,7.0,LY,,844.0,,0.0,118.0,29.0
66,72,0006928,3,6,9,0,9,7.899999999999999,LY,,996.0,,0.0,117.0,27.0
66,72,0006998,3,5,14,0,14,7.0,LY,,851.0,,0.0,116.0,27.0
66,72,0006998,3,6,9,2,7,7.899999999999999,LY,,999.0,,0.0,116.0,25.0
66,72,0000022,3,5,9,0,9,7.6,,,,,0.0,118.0,29.0
66,72,0000022,3,6,9,0,9,7.6,,,,,0.0,117.0,25.0
66,72,0000032,3,4,5,0,5,8.1,,,,,0.0,118.0,20.0
66,72,0000051,3,4,9,0,9,8.100000000000001,,,,,0.0,115.0,26.0
66,72,0000051,3,5,9,0,9,8.0,,,,,0.0,115.0,4.0
66,72,0007119,3,5,9,0,9,7.6,LY,,854.0,,0.0,115.0,23.0
66,72,0007119,3,6,11,3,8,7.6,LY,,997.0,,0.0,114.0,24.0
66,72,0007134,3,4,9,7,2,8.1,LY,,774.0,,0.0,117.0,26.0
66,72,0007134,3,5,9,0,9,7.0,LY,,952.0,,30.0,117.0,26.0
66,72,0007134,3,6,11,0,11,7.9,LY,,1100.0,,0.0,118.0,24.0
66,72,0000071,3,4,9,0,9,8.100000000000001,,,,,0.0,116.0,24.0
66,72,0000071,3,5,10,0,10,8.0,,,,,0.0,117.0,28.0
66,72,0000071,3,6,6,0,6,8.0,,,,,0.0,112.0,27.0
66,72,0007176,3,5,11,0,11,7.0,LY,,875.0,,0.0,121.0,29.0
66,72,0007176,3,6,9,0,9,7.899999999999999,LY,,1029.0,,0.0,120.0,4.0
66,72,0000076,3,5,10,0,10,8.0,,,,,0.0,116.0,27.0
66,72,0000076,3,6,8,0,8,8.0,,,,,0.0,117.0,23.0
66,72,0007263,3,5,9,0,9,8.0,YL,,890.0,,0.0,117.0,29.0
66,72,0007263,3,6,4,0,4,8.0,YL,,1041.0,,0.0,120.0,25.0
66,72,0000073,5,1,8,0,8,8.0,,,,,27.0,118.0,28.0
66,72,0000073,5,2,9,0,9,8.0,,,,,0.0,115.0,23.0
66,72,0000073,3,5,9,0,9,7.6,,,,,0.0,118.0,29.0
66,72,0000073,3,6,11,2,9,7.6,,,,,0.0,119.0,24.0
66,72,0007573,3,5,10,0,10,7.3,LY,,857.0,,0.0,119.0,28.0
66,72,0007573,3,6,10,0,10,7.0,LY,,1008.0,,0.0,119.0,24.0
66,72,0007573,3,7,10,0,10,7.9,LY,,1155.0,,0.0,117.0,22.0
66,72,0007579,3,5,10,0,10,7.6,LY,,861.0,,0.0,118.0,29.0
66,72,0007579,3,6,10,0,10,7.6,LY,,1012.0,,0.0,119.0,24.0
66,72,0007633,3,5,11,2,9,7.6,YL,,862.0,,0.0,119.0,27.0
66,72,0007633,3,6,8,0,8,7.6,YL,,1015.0,,0.0,119.0,24.0
